ID,Province/Cities,Home or abroad,Status,Main Classification,Applicant
3735,Shanghai,Mainland of China,invalid,G06Q10,上海交通大学医学院附属新华医院
3736,Zhejiang,Mainland of China,invalid,G06Q10,浙江融创信息产业有限公司
3737,Beijing,Mainland of China,invalid,G16H40,首都医科大学附属北京天坛医院
3738,Beijing,Mainland of China,In Review,G16H40,邱堃
3739,Heilongjiang,Mainland of China,In Review,G16H40,哈尔滨商业大学
3740,Guangdong,Mainland of China,In Review,G06F19,广州宝荣科技应用有限公司
3741,Guangdong,Mainland of China,In Review,G06F19,深圳市联新移动医疗科技有限公司
3742,Beijing,Mainland of China,In Review,G06Q10,李平
3744,Beijing,Mainland of China,valid,G06F19,李平
3745,Guangdong,Mainland of China,In Review,G06F19,深圳市柯林健康医疗有限公司
3746,Anhui,Mainland of China,In Review,G06Q10,合肥工业大学
3748,Hebei,Mainland of China,valid,G06Q10,河北凯恩德软件开发有限公司
3749,Liaoning,Mainland of China,In Review,G16H40,东软集团股份有限公司
3750,Guangdong,Mainland of China,In Review,G06Q10,深圳市联影医疗数据服务有限公司
3751,Sichuan,Mainland of China,In Review,G16H 40,四川骏逸富顿科技有限公司
3752,Guizhou,Mainland of China,In Review,G16H40,贵州省人民医院
3753,Chongqing,Mainland of China,In Review,G16H40,中国人民解放军陆军军医大学第一附属医院
3754,Zhejiang,Mainland of China,In Review,G06Q10,杭州医好网络科技有限公司
3755,Fujian,Mainland of China,In Review,G06Q 10,福建亿能达信息技术股份有限公司
3756,Guangdong,Mainland of China,In Review,G16H 20,深圳市桑谷医疗机器人有限公司
3757,Shandong,Mainland of China,In Review,G06Q 10,山东爱新卓尔智慧医疗技术有限公司
3758,Guangdong,Mainland of China,In Review,G06F 9,平安科技（深圳）有限公司
3759,Zhejiang,Mainland of China,In Review,G16H 30,杭州依图医疗技术有限公司
3760,Beijing,Mainland of China,In Review,G06F 8,视联动力信息技术股份有限公司
3761,Guangdong,Mainland of China,In Review,G16H 20,深圳市联影医疗数据服务有限公司
3762,Guangdong,Mainland of China,In Review,G16H40,深圳联影医疗科技有限公司
3763,Anhui,Mainland of China,In Review,G16H40,合肥工业大学
3764,Jiangsu,Mainland of China,In Review,G16H40,苏州鱼得水电气科技有限公司
3765,Guangdong,Mainland of China,In Review,G16H40,广州市康软信息科技有限公司
3766,Guangdong,Mainland of China,In Review,G16H40,广州市康软信息科技有限公司
3767,Zhejiang,Mainland of China,In Review,G16H40,温州医科大学
3768,Guangxi,Mainland of China,In Review,G16H40,柳州市妇幼保健院
3769,Anhui,Mainland of China,In Review,G16H40,合肥工业大学
3770,Hubei,Mainland of China,In Review,G16H40,武汉利恩达医疗科技有限公司
3771,Guangdong,Mainland of China,In Review,G16H40,平安科技（深圳）有限公司
3772,Zhejiang,Mainland of China,valid,G16H10,莫毓昌
3773,Guangdong,Mainland of China,In Review,G16H40,广州市康软信息科技有限公司
3774,Beijing,Mainland of China,In Review,G16H40,京东方科技集团股份有限公司
3775,Guangdong,Mainland of China,In Review,G08G1,广州市康软信息科技有限公司
3776,Guangdong,Mainland of China,In Review,G16H40,深圳市理邦精密仪器股份有限公司
3777,Anhui,Mainland of China,In Review,G16H40,合肥工业大学
3778,Zhejiang,Mainland of China,In Review,G06Q10,浙江工业大学
3779,Sichuan,Mainland of China,In Review,G06Q10,成都鑫香洲港信息技术有限公司
3780,Hunan,Mainland of China,In Review,G16H40,中南大学湘雅医院
3781,Sichuan,Mainland of China,In Review,H04L29,成都中鼎科技有限公司
3782,Guangdong,Mainland of China,In Review,G16H40,广东工业大学
3784,Guangdong,Mainland of China,In Review,G16H40,深圳达实智能股份有限公司
3785,Zhejiang,Mainland of China,In Review,G06F9,宁波昆特医疗设备有限公司
3786,Jiangsu,Mainland of China,valid,G05B19,苏州晨本智能科技有限公司
3787,Hunan,Mainland of China,In Review,G06Q10,中国人民解放军国防科技大学
3788,Jiangsu,Mainland of China,In Review,G16H40,南京康博泰信息科技有限公司
3789,Guangdong,Mainland of China,In Review,G16H30,深圳市前海安测信息技术有限公司
3790,Guangdong,Mainland of China,In Review,G06Q10,广州睿临网络科技有限公司
3791,Jiangsu,Mainland of China,In Review,G05B19,苏州晨本智能科技有限公司
3792,Hebei,Mainland of China,valid,G16H 40,胡引翠
3793,Shanghai,Mainland of China,In Review,H04L29,国动物联网技术（上海）有限公司
3797,Sichuan,Mainland of China,In Review,G06F19,成都医学院
3798,Jiangsu,Mainland of China,In Review,G06Q10,江苏久信医疗科技有限公司
3799,Henan,Mainland of China,In Review,G06F19,郑州康维佳医学软件科技有限公司
3800,Shandong,Mainland of China,valid,G16H40,蒋建辉
3801,Beijing,Mainland of China,In Review,G06Q10,李平
3802,Shandong,Mainland of China,valid,G01S19,山东天海科技股份有限公司
3803,Anhui,Mainland of China,valid,G06F9,合肥工业大学
3804,Guangdong,Mainland of China,In Review,G06Q10,深圳循证医学信息技术有限公司
3805,Jiangsu,Mainland of China,In Review,G06Q50,仁智(苏州)医学研究有限公司
3806,Shanghai,Mainland of China,In Review,G06Q10,上海仙知机器人科技有限公司
3807,Liaoning,Mainland of China,valid,G06Q50,中国人民解放军沈阳军区总医院
3809,Guangdong,Mainland of China,valid,G16H20,广州慧扬健康科技有限公司
3810,Guangdong,Mainland of China,valid,G06Q10,深圳市辰赛智能科技有限公司
3812,Beijing,Mainland of China,valid,G06Q10,北京航天控制仪器研究所
3815,Yunnan,Mainland of China,valid,G06Q10,徐帆
3817,Beijing,Mainland of China,In Review,G06F 16,北京易莱信科技有限公司
3818,Beijing,Mainland of China,In Review,G06F 16,北京邮电大学
3819,Shanghai,Mainland of China,In Review,G06F 16,上海胜泰信息技术有限公司
3820,Tianjin,Mainland of China,In Review,G16H 50,天宜（天津）信息科技有限公司
3821,Zhejiang,Mainland of China,In Review,G06F 16,杭州快忆科技有限公司
3822,Zhejiang,Mainland of China,In Review,G06F 16,浙江华坤道威数据科技有限公司
3823,Guangdong,Mainland of China,In Review,G06F16,广州明领基因科技有限公司
3824,Hebei,Mainland of China,In Review,G06F 16,中科恒运股份有限公司
3825,Guangdong,Mainland of China,In Review,G06F 16,电子科技大学中山学院
3826,Zhejiang,Mainland of China,In Review,G06F 16,杭州城市大数据运营有限公司
3827,Zhejiang,Mainland of China,In Review,G06F16,浙江工业大学
3828,Beijing,Mainland of China,In Review,G06F16,北京工商大学
3829,Beijing,Mainland of China,In Review,G06Q10,中国农业科学院农业信息研究所
3830,Beijing,Mainland of China,invalid,G06F17,张颖
3831,Zhejiang,Mainland of China,In Review,G16H 30,之江实验室
3832,Jilin,Mainland of China,In Review,G06F 16,东北师范大学
3833,Beijing,Mainland of China,In Review,G06F 8,中国地质大学（北京）
3834,Guangdong,Mainland of China,In Review,G06T 17,广州博进信息技术有限公司
3835,Guangdong,Mainland of China,In Review,G06Q10,广东科源智能科技股份有限公司
3836,Ningxia,Mainland of China,In Review,G06F 16,北方民族大学
3837,Guangdong,Mainland of China,In Review,G06F 16,深圳壹账通智能科技有限公司
3838,Jiangxi,Mainland of China,In Review,G06F16,南昌航空大学
3839,Zhejiang,Mainland of China,In Review,G06F 16,浙江大学
3840,Jiangsu,Mainland of China,In Review,G06F 16,中国电子科技集团公司第二十八研究所
3841,Shandong,Mainland of China,In Review,G06F16,国网山东省电力公司济南供电公司
3842,Shandong,Mainland of China,In Review,G06F16,中国海洋大学
3844,Anhui,Mainland of China,In Review,G16H80,安徽人口健康信息技术有限公司
3845,Zhejiang,Mainland of China,In Review,G06F16,衢州学院
3846,Jiangsu,Mainland of China,In Review,G06F16,南京大学
3847,Beijing,Mainland of China,In Review,G06F16,中国电力科学研究院有限公司
3848,Zhejiang,Mainland of China,In Review,G06F16,浙江工业大学
3849,Fujian,Mainland of China,In Review,G06F16,福建奇点时空数字科技有限公司
3850,Zhejiang,Mainland of China,In Review,G06F16,浙江工业大学
3851,Guangdong,Mainland of China,In Review,G06F16,汕头市高博电子科技有限公司
3852,Beijing,Mainland of China,In Review,G06F16,华信永道（北京）科技股份有限公司
3853,Zhejiang,Mainland of China,In Review,G06F16,浙江财经大学
3854,Beijing,Mainland of China,In Review,G06F 16,北京邮电大学
3855,Jiangsu,Mainland of China,In Review,G06F 16,国电南瑞科技股份有限公司
3856,Zhejiang,Mainland of China,In Review,G06F 16,浙江财经大学
3857,Shanghai,Mainland of China,In Review,G06F 16,上海时廊人工智能科技有限公司
3858,Jiangsu,Mainland of China,In Review,G06F 16,云南电网有限责任公司
3859,Beijing,Mainland of China,In Review,G06F 16,中国工商银行股份有限公司
3860,Sichuan,Mainland of China,In Review,G06F 16,成都理工大学
3861,Zhejiang,Mainland of China,In Review,G06F 16,薛映杜
3862,Zhejiang,Mainland of China,In Review,G06F 16,浙江华坤道威数据科技有限公司
3863,Guangdong,Mainland of China,In Review,G06Q 10,平安科技（深圳）有限公司
3864,Fujian,Mainland of China,In Review,G06F 16,福建中锐电子科技有限公司
3865,Anhui,Mainland of China,In Review,G06F 16,合肥蓬桉数据技术服务有限公司
3866,Guangdong,Mainland of China,In Review,G06F 8,中山大学
3867,Guangdong,Mainland of China,In Review,G06F 16,广州博进信息技术有限公司
3868,Shanghai,Mainland of China,In Review,G06F 16,上海海洋大学
3869,Beijing,Mainland of China,In Review,G06F 16,北京奇虎科技有限公司
3870,Guangdong,Mainland of China,In Review,G06F 16,广州明领基因科技有限公司
3871,Shanghai,Mainland of China,In Review,G06F 16,上海擎感智能科技有限公司
3872,Beijing,Mainland of China,In Review,G06F 8,中译语通科技股份有限公司
3873,Guangdong,Mainland of China,In Review,G06Q50,广东电网有限责任公司
3874,Shanxi,Mainland of China,In Review,G06F16,西安交通大学
3875,Guangdong,Mainland of China,In Review,G06F16,中山大学
3876,Zhejiang,Mainland of China,In Review,G06T19,浙江传媒学院
3877,Guangdong,Mainland of China,In Review,G06F16,广州市城市规划勘测设计研究院
3878,Sichuan,Mainland of China,In Review,H04L12,中国电子科技网络信息安全有限公司
3880,Beijing,Mainland of China,In Review,G06F16,华青融天(北京)软件股份有限公司
3881,Jiangsu,Mainland of China,In Review,G06F16,益萃网络科技（中国）有限公司
3882,Chongqing,Mainland of China,In Review,G06F16,重庆市千将软件有限公司
3883,Beijing,Mainland of China,In Review,G06F16,中国科学院信息工程研究所
3884,Zhejiang,Mainland of China,In Review,G06F16,浙江财经大学
3885,Zhejiang,Mainland of China,In Review,G06F16,浙江省公众信息产业有限公司
3886,Jiangsu,Mainland of China,In Review,G06F16,南京安讯科技有限责任公司
3887,Shanghai,Mainland of China,In Review,G06F16,上海电科智能系统股份有限公司
3888,Guangdong,Mainland of China,In Review,G06F16,平安科技（深圳）有限公司
3889,Hubei,Mainland of China,In Review,G06F16,武汉烽火众智数字技术有限责任公司
3890,Guangdong,Mainland of China,In Review,G16H20,极力健生物科技（广州）有限公司
3891,Beijing,Mainland of China,In Review,G06F16,百度在线网络技术（北京）有限公司
3892,Hubei,Mainland of China,In Review,G06F16,华中科技大学
3893,Guangxi,Mainland of China,In Review,G06F16,桂林电子科技大学
3894,Liaoning,Mainland of China,In Review,G06F16,大连瀚闻资讯有限公司
3896,Yunnan,Mainland of China,In Review,G06F16,云南东巴文信息技术有限公司
3897,Beijing,Mainland of China,In Review,G06F16,北京邮电大学
3898,Guangdong,Mainland of China,In Review,G06F16,广东电网有限责任公司
3899,Anhui,Mainland of China,In Review,G06F16,国网安徽省电力有限公司合肥供电公司
3900,Beijing,Mainland of China,In Review,G16H10,北京众信易保科技有限公司
3901,Zhejiang,Mainland of China,In Review,G06F 16,浙江甲骨文超级码科技股份有限公司
3902,Shandong,Mainland of China,In Review,G06F 16,青岛格兰德信用管理咨询有限公司
3903,Beijing,Mainland of China,In Review,G06F16,北京国双科技有限公司
3904,Beijing,Mainland of China,In Review,G06F16,北京睿至大数据有限公司
3905,Guangdong,Mainland of China,In Review,G06F16,国云科技股份有限公司
3906,Yunnan,Mainland of China,In Review,G06F16,昆明黑马软件股份有限公司
3907,Shanghai,Mainland of China,In Review,G06F16,上海航天电源技术有限责任公司
3908,Guangdong,Mainland of China,In Review,G06F17,金蝶软件（中国）有限公司
3909,Sichuan,Mainland of China,In Review,G06F16,成都四方伟业软件股份有限公司
3910,Guangdong,Mainland of China,In Review,G06F16,广东创我科技发展有限公司
3911,Guangdong,Mainland of China,In Review,G06F19,中国科学院深圳先进技术研究院
3912,Hubei,Mainland of China,valid,G16H10,武汉市皮肤病防治院
3913,Shanghai,Mainland of China,In Review,G16H50,同济大学
3914,Guangdong,Mainland of China,In Review,G16H50,深圳市华盛昌科技实业股份有限公司
3915,Guangdong,Mainland of China,In Review,G16H50,中山市徕康医疗信息软件技术有限公司
3916,Anhui,Mainland of China,In Review,G06Q10,安徽易商数码科技有限公司
3917,Henan,Mainland of China,In Review,G16H50,河南省疾病预防控制中心
3918,Hebei,Mainland of China,In Review,G16H50,杜占玮
3919,Shandong,Mainland of China,In Review,G06Q50,青岛永悦光迅技术有限责任公司
3920,Guangdong,Mainland of China,In Review,G06Q50,中国科学院深圳先进技术研究院
3921,Beijing,Mainland of China,invalid,G06F17,中国人民解放军第三〇二医院
3922,Beijing,Mainland of China,invalid,G06Q10,中国科学院遥感应用研究所
3923,Shandong,Mainland of China,invalid,G06F19,党宏月
3924,Zhejiang,Mainland of China,invalid,G06F19,杭州市疾病预防控制中心
3925,Henan,Mainland of China,invalid,G06F19,洛阳理工学院
3926,Beijing,Mainland of China,invalid,G06F19,解放军第三○二医院
3927,Shandong,Mainland of China,invalid,G06F19,山东农业大学
3928,Hongkong,China Special Administrative Region,invalid,G06F19,朗迅壹科技有限公司
3929,Jiangsu,Mainland of China,invalid,G06Q10,南京医科大学
3930,Shanghai,Mainland of China,invalid,G06F19,上海市长宁区疾病预防控制中心
3931,Anhui,Mainland of China,invalid,G06F17,合肥智联信息科技有限公司
3933,Chongqing,Mainland of China,invalid,G06F19,中国人民解放军第三军医大学
3934,Jiangsu,Mainland of China,valid,G16H 50,江苏大学附属医院
3935,Yunnan,Mainland of China,In Review,G16H50,昆明理工大学
3936,Hunan,Mainland of China,In Review,G06Q10,郴州市农业科学研究所
3937,Jiangsu,Mainland of China,In Review,G16H50,南京医科大学第二附属医院
3938,Gansu,Mainland of China,In Review,G16H50,甘肃大禹九洲空间信息科技有限公司
3939,Zhejiang,Mainland of China,In Review,G16H50,杭州平普智能科技有限公司
3940,Beijing,Mainland of China,In Review,G16H50,泰康保险集团股份有限公司
3941,Shandong,Mainland of China,In Review,G06Q50,邵春芝
3943,Guangdong,Mainland of China,In Review,G06Q50,广州源计划网络科技有限公司
